scene_id,content_id,content_type,program_name,content_name,description,scene_start_ts,scene_end_ts,llm_version,is_active,content_ratings,ci_content_id,program_id,primary_genre,content_tags,iab_tier1_list,iab_tier2_list,iab_tier3_list,genre_list,sentiment_list,cast_list,garm_all_labels,garm_adult_content,garm_arms_ammunition,garm_crime,garm_death_injury,garm_drugs_tobacco,garm_hate_speech,garm_obscenity,garm_online_piracy,garm_sensitive_social,garm_spam,garm_terrorism,_created_at
ab5fc6ca-53af-485f-b71c-522d1ca810a8,358573,MOVIE,Legally Blonde,Legally Blonde,"Two young adults, likely college students, engage in a friendly conversation outdoors on a campus bench during autumn, discussing study strategies and their academic years with a warm and interested atmosphere.",1800.0065407988661,1819.6928741227086,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Education""]","[""College Education""]","[""College Planning""]",[],"[""Anticipation"",""Joy""]","[""Reese Witherspoon"",""Luke Wilson""]",[],,,,,,,,,,,,2026-04-22 15:47:15.158947
af6f0398-d8b9-422f-942e-5ee5dba906b8,358573,MOVIE,Legally Blonde,Legally Blonde,"The clip shows a group of young adults at a university campus during a welcoming event for law students, featuring a confident woman walking and interacting with others, creating an atmosphere of excitement and anticipation for the new academic journey.",1279.9870410495726,1298.2969993740785,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Careers"",""Attractions""]","[""Historic Site and Landmark Tours""]",[],[],"[""Trust"",""Joy"",""Anticipation""]","[""Reese Witherspoon""]",[],,,,,,,,,,,,2026-04-22 15:47:15.158947
90d17c95-7a34-4ab9-be43-c3ee4c972c0c,358573,MOVIE,Legally Blonde,Legally Blonde,"The video shows a tense courtroom scene where a man is being questioned about a secret relationship, with reactions from the audience and other courtroom participants, creating a mood of tension and intrigue in a formal legal environment.",4336.290289576099,4359.354997898313,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Crime"",""Family and Relationships"",""Entertainment""]",[],[],[],"[""Surprise"",""Anticipation""]","[""Matthew Davis"",""Selma Blair"",""Luke Wilson"",""Reese Witherspoon"",""Victor Garber""]",[],,,,,,,,,,,,2026-04-22 15:47:15.158947
89dd6fda-624c-4d1b-8888-a3923d5f1e18,358573,MOVIE,Legally Blonde,Legally Blonde,"The video clip shows a lively social gathering with people smiling and interacting, accompanied by upbeat music and scenes of makeup and perfume application, creating a joyful and stylish atmosphere.",139.97316659918425,153.6952082592354,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Style & Fashion"",""Attractions""]","[""Beauty""]","[""Makeup and Accessories""]",[],"[""Anticipation"",""Joy"",""Transitional""]",[],[],,,,,,,,,,,,2026-04-22 15:47:15.158947
ed2bc800-1b48-4582-8a3b-260e4cc43951,358573,MOVIE,Legally Blonde,Legally Blonde,"The clip shows a tense meeting in a formal office setting where characters discuss a suspicious death, mixing intrigue and professional interaction with a dramatic tone.",3138.71891515346,3158.655498477182,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""War and Conflicts"",""Business and Finance""]","[""Business""]",[],"[""Drama""]","[""Trust"",""Anticipation"",""Surprise""]","[""Selma Blair"",""Matthew Davis"",""Luke Wilson""]","[""Violence""]",,,,,,,,,,,,2026-04-22 15:47:15.158947
759f0f3c-1485-4d81-9f2a-79919be8c49f,358573,MOVIE,Legally Blonde,Legally Blonde,"Two women engage in a friendly and slightly playful conversation in an indoor institutional setting, possibly a jail or holding area, with one woman wearing an orange jumpsuit and the other dressed professionally.",3257.9630400959713,3278.4835400860784,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Entertainment""]","[""Television""]",[],"[""Drama""]","[""Trust"",""Joy"",""Anticipation""]","[""Reese Witherspoon""]",[],,,,,,,,,,,,2026-04-22 15:47:15.158947
9930ee2f-fbb1-4a47-b3d6-afbad56842b8,358573,MOVIE,Legally Blonde,Legally Blonde,"A woman in a beauty salon shares a charming personal tip about attracting a man's attention, creating a light, conversational, and friendly atmosphere between two women in a casual indoor setting.",3358.8972067139766,3376.2478733722783,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Attractions"",""Style & Fashion""]","[""Beauty"",""Bars & Restaurants""]",[],[],"[""Trust"",""Joy"",""Anticipation""]","[""Reese Witherspoon"",""Jennifer Coolidge""]",[],,,,,,,,,,,,2026-04-22 15:47:15.158947
8d809fc5-bd95-498b-8692-0dafabf3983a,358573,MOVIE,Legally Blonde,Legally Blonde,"The video shows a classroom with students seated and listening attentively to a teacher who is delivering a lecture about law, creating a serious and focused academic atmosphere.",1538.286749258377,1559.01579091505,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Education""]",[],[],[],"[""Anticipation"",""Trust""]","[""Reese Witherspoon""]",[],,,,,,,,,,,,2026-04-22 15:47:15.158947
09ca00bc-3213-447f-81fb-166d58128f83,358573,MOVIE,Legally Blonde,Legally Blonde,"The video shows a group of men in a formal office setting discussing a candidate's academic achievements, extracurricular activities, and unique background, conveying a mood of professional evaluation and consideration.",1134.3415411197898,1159.0745827745322,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Careers"",""Business and Finance"",""Education""]","[""College Education"",""Business"",""Career Advice""]","[""College Planning"",""Marketing and Advertising""]",[],"[""Anticipation"",""Trust""]",[],[],,,,,,,,,,,,2026-04-22 15:47:15.158947
8117cf4c-a441-4c36-bee4-141306caf801,358573,MOVIE,Legally Blonde,Legally Blonde,"The clip shows a group of young women in a lively indoor exercise or cheerleading setting, with upbeat mood and supportive interactions, accompanied by energetic music and on-screen credits.",117.6592082766087,139.93145826587104,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Education"",""Healthy Living"",""Attractions""]","[""College Education"",""Fitness and Exercise""]","[""College Planning""]",[],"[""Joy"",""Anticipation"",""Trust""]",[],"[""Non-Explicit Nudity of Intimate parts and Kissing""]",detected,,,,,,,,,,,2026-04-22 15:47:15.158947
a36b29b0-5fb3-460f-b031-48edccfcaa20,358573,MOVIE,Legally Blonde,Legally Blonde,"The video clip features a group of people, mostly women, performing a humorous dance move called the 'bend and snap' in a lively indoor setting, followed by a serious conversation about a murder mystery involving family members, creating a mix of playful and suspenseful moods.",3454.7846650010815,3478.6418316562467,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Hobbies & Interests"",""Family and Relationships""]","[""Content Production""]",[],"[""Drama""]","[""Joy"",""Anticipation""]","[""Jennifer Coolidge"",""Reese Witherspoon"",""Luke Wilson""]","[""Violence""]",,,,,,,,,,,,2026-04-22 15:47:15.158947
b2ce7024-b448-4625-8b15-921985f0e0af,358573,MOVIE,Legally Blonde,Legally Blonde,"A woman with a blue facial mask and towel on her head is having a conversation with a man in a suit, discussing a contentious relationship involving another woman and a cabana boy, set in a spa-like environment with warm lighting.",3799.1703731683833,3827.958291666687,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Style & Fashion""]",[],[],"[""Drama""]","[""Surprise"",""Joy""]",[],"[""Harassment""]",,,,,,,,,,,,2026-04-22 15:47:15.158947
31ab4803-d35b-4997-baac-757c970d9695,358573,MOVIE,Legally Blonde,Legally Blonde,"The clip shows a courtroom scene where a law student, Elle Woods, is arguing about her right to represent a defendant, with judges and lawyers present, creating a tense and formal legal environment.",4857.644455991416,4879.958414313992,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Careers"",""Law"",""Crime""]",[],[],[],"[""Anticipation"",""Trust""]","[""Reese Witherspoon"",""Luke Wilson"",""Victor Garber""]",[],,,,,,,,,,,,2026-04-22 15:47:15.158947
417a167c-e96d-45a2-85c1-1ef5af56afe1,358573,MOVIE,Legally Blonde,Legally Blonde,"A young woman in a pool discusses her plans to attend law school to win back her love, while others around her express doubt; the scene is set in a sunny, upscale backyard with a pool, evoking a casual yet emotionally charged family conversation.",798.1306662818802,818.3592079387945,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Personal Celebrations & Life Events"",""Education"",""Attractions""]","[""Anniversary""]",[],[],"[""Joy"",""Anticipation""]",[],"[""Alcohol"",""Harassment""]",,,,,detected,,,,,,,2026-04-22 15:47:15.158947
1e45443c-8409-4c9d-b0ea-ec84657e7be9,358573,MOVIE,Legally Blonde,Legally Blonde,"Two women sit in a salon setting, discussing and critiquing another person's nail appearance with a tone of mild disdain and humor, while nail care activities occur in the background.",739.9475413099308,756.4223329686548,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Attractions"",""Style & Fashion""]","[""Bars & Restaurants""]",[],[],"[""Joy""]","[""Reese Witherspoon""]",[],,,,,,,,,,,,2026-04-22 15:47:15.158947
5ba9424d-02ab-42ca-a124-0b626a0923aa,358573,MOVIE,Legally Blonde,Legally Blonde,"The clip shows a tense conversation among young professionals in a formal office environment, discussing loyalty and career advancement, with a mood of internal conflict and negotiation.",3679.884539892559,3698.3196232170044,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Business and Finance"",""Automotive""]","[""Business"",""Auto Repair""]",[],[],"[""Anticipation""]","[""Matthew Davis""]",[],,,,,,,,,,,,2026-04-22 15:47:15.158947
10b4f6bb-6266-44d1-b4a8-a7b128686742,358573,MOVIE,Legally Blonde,Legally Blonde,"A woman and two men are in a school or university hallway; the woman leaves after a conversation where her potential for law school is discussed, creating a mood of encouragement and mild curiosity in an academic environment.",2958.4554985737,2973.762456899654,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Careers"",""Education""]",[],[],[],"[""Anticipation"",""Trust""]","[""Reese Witherspoon""]",[],,,,,,,,,,,,2026-04-22 15:47:15.158947
d5ab8d67-f9e0-4a76-a83e-03d8f8f8b461,358573,MOVIE,Legally Blonde,Legally Blonde,"A young woman is speaking confidently about her achievements, including organizing a march and academic success, while sitting outdoors on a college campus with other students around, creating a casual and conversational mood.",1366.2815826746357,1379.8784993347474,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Education""]","[""College Education""]",[],"[""Drama""]","[""Anticipation"",""Joy""]",[],[],,,,,,,,,,,,2026-04-22 15:47:15.158947
2934cdfc-a490-4c49-a69e-a152579c8c0c,358573,MOVIE,Legally Blonde,Legally Blonde,"Two women engage in a private conversation in a cozy, dimly lit room, discussing a sensitive topic involving an alibi, with a calm and intimate mood.",3956.1605397593635,3979.6006230813964,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Entertainment""]","[""Television""]",[],"[""Drama""]","[""Trust""]",[],[],,,,,,,,,,,,2026-04-22 15:47:15.158947
1ca63419-467f-4d7a-9427-561f1aa745f6,358573,MOVIE,Legally Blonde,Legally Blonde,"The clip shows a tense interrogation or courtroom-like setting where a woman in an orange jumpsuit denies shooting her husband, while others listen intently, creating a mood of suspicion and emotional conflict.",3178.2584151343976,3194.8166234597484,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Crime"",""Family and Relationships"",""Careers""]",[],[],[],"[""Sadness"",""Conflict""]","[""Matthew Davis"",""Selma Blair"",""Victor Garber"",""Reese Witherspoon"",""Luke Wilson""]","[""Violence""]",,,,,,,,,,,,2026-04-22 15:47:15.158947
7c60cee9-e363-4214-bbc6-d5dc6ffb5a19,358573,MOVIE,Legally Blonde,Legally Blonde,"The clip shows a graduation ceremony with graduates in caps and gowns, featuring a female speaker delivering an inspirational message about faith in people, creating a hopeful and reflective mood.",5408.9452057256285,5416.452705722009,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Personal Celebrations & Life Events"",""Education""]","[""College Education"",""Wedding""]",[],"[""Drama""]","[""Trust"",""Joy""]","[""Selma Blair"",""Luke Wilson"",""Matthew Davis"",""Reese Witherspoon""]",[],,,,,,,,,,,,2026-04-22 15:47:15.158947
87dd0819-cf53-4028-ae26-fab27d7ef8ee,358573,MOVIE,Legally Blonde,Legally Blonde,"A young woman confidently adjusts her glasses in front of a mirror and walks through a crowded school hallway, smiling and appearing proud and excited, with a brief shot of a small dog on a bed adding a personal touch.",1431.63854097646,1453.660540965843,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Careers"",""Education""]","[""College Education""]",[],[],"[""Joy"",""Anticipation""]","[""Reese Witherspoon""]",[],,,,,,,,,,,,2026-04-22 15:47:15.158947
c53fa2b7-fcef-4803-8a93-a7bf7c49e910,358573,MOVIE,Legally Blonde,Legally Blonde,"The video shows aerial and ground views of a historic university campus with brick buildings and green spaces, where students are seen walking and playing frisbee, creating a peaceful and studious atmosphere.",1217.2577077464816,1235.9013327374935,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Education"",""Healthy Living"",""Attractions""]","[""Fitness and Exercise"",""Historic Site and Landmark Tours""]",[],[],"[""Trust"",""Joy"",""Anticipation""]",[],[],,,,,,,,,,,,2026-04-22 15:47:15.158947
cae42855-ee92-49d3-b437-369ce359312a,358573,MOVIE,Legally Blonde,Legally Blonde,"The video clip depicts a courtroom scene where a woman is being questioned, with some light humor and reactions from the audience, creating a formal yet slightly amused atmosphere.",5099.177414208304,5119.7813308650375,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Family and Relationships"",""Attractions""]",[],[],[],"[""Joy"",""Trust""]","[""Selma Blair"",""Matthew Davis"",""Reese Witherspoon"",""Victor Garber""]",[],,,,,,,,,,,,2026-04-22 15:47:15.158947
509a1cb9-98b7-43b7-9d66-9cc63f045d3d,358573,MOVIE,Legally Blonde,Legally Blonde,"The clip shows a distressed woman tearfully discussing a painful breakup and relationship betrayal in an intimate indoor setting, conveying emotional tension and sadness.",1973.6800407151366,1998.0377073700602,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Family and Relationships""]","[""Parenting""]",[],"[""Drama""]","[""Sadness""]","[""Reese Witherspoon""]",[],,,,,,,,,,,,2026-04-22 15:47:15.158947
c8b44f5b-cb4d-48ea-ad55-fd0dec52138f,358573,MOVIE,Legally Blonde,Legally Blonde,"The video shows a graduation ceremony at Harvard Law School where graduates in caps and gowns celebrate by throwing their caps in the air, creating a joyful and proud atmosphere in a formal indoor setting.",5478.848372358594,5489.7759556866595,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Careers"",""Education""]","[""College Education""]","[""College Planning""]",[],"[""Trust"",""Joy"",""Anticipation""]",[],[],,,,,,,,,,,,2026-04-22 15:47:15.158947
a4d03bd5-ff16-42c9-ba65-6adda3dfac79,358573,MOVIE,Legally Blonde,Legally Blonde,"A group of women enthusiastically participate in a lively indoor workout session, encouraging each other with cheers and energetic movements in a casual, supportive environment.",3439.686248341694,3454.7429566677683,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Education"",""Family and Relationships"",""Healthy Living""]","[""College Education"",""Fitness and Exercise""]","[""Postgraduate Education""]",[],"[""Anticipation"",""Trust"",""Joy""]","[""Jennifer Coolidge"",""Reese Witherspoon""]",[],,,,,,,,,,,,2026-04-22 15:47:15.158947
5ccb83c6-cb11-4c61-9744-1e9961584d0b,358573,MOVIE,Legally Blonde,Legally Blonde,"Three adults engage in a tense outdoor conversation about legal matters concerning common law marriage and asset division, with a mood of frustration and conflict.",2755.7112903381117,2779.109665326831,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Law"",""Family and Relationships""]",[],[],[],"[""Informative""]","[""Jennifer Coolidge""]",[],,,,,,,,,,,,2026-04-22 15:47:15.158947
57f52689-253a-4c3d-83c5-b10a1bb6cd45,358573,MOVIE,Legally Blonde,Legally Blonde,"A group of women in a salon setting are practicing a playful pose called 'bend and snap' with encouragement and smiles, creating a lively and supportive atmosphere.",3419.707956684659,3439.644540008381,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Style & Fashion"",""Education"",""Attractions""]","[""College Education""]","[""College Planning""]",[],"[""Anticipation"",""Joy"",""Trust""]","[""Jennifer Coolidge"",""Reese Witherspoon""]","[""Violence""]",,,,,,,,,,,,2026-04-22 15:47:15.158947
71b3f7e9-ac6d-47c7-8fd2-ffff996c77fd,358573,MOVIE,Legally Blonde,Legally Blonde,"The clip shows a courtroom scene where a woman confidently faces legal consequences, interacting with a judge and other courtroom attendees, creating a tense and dramatic atmosphere.",4899.269372638015,4919.289372628364,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Crime"",""Attractions"",""Family and Relationships""]","[""Historic Site and Landmark Tours""]",[],[],"[""Anticipation""]","[""Reese Witherspoon"",""Jennifer Coolidge"",""Victor Garber""]",[],,,,,,,,,,,,2026-04-22 15:47:15.158947
3351711b-b140-4da2-9877-4c04a6a75625,358573,MOVIE,Legally Blonde,Legally Blonde,"The video shows a graduation ceremony with captions describing the graduates' life outcomes, including lack of honors and job offers, marriage, expecting a child, and career changes, creating a reflective and hopeful mood in an academic environment.",5454.74095570355,5478.806664025281,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Education"",""Family and Relationships"",""Careers""]","[""Parenting"",""College Education"",""Career Planning""]",[],[],"[""Joy"",""Anticipation"",""Sadness""]","[""Jennifer Coolidge"",""Luke Wilson"",""Matthew Davis"",""Reese Witherspoon""]",[],,,,,,,,,,,,2026-04-22 15:47:15.158947
1d993889-c4d0-4e1c-82db-c03e70cd12be,358573,MOVIE,Legally Blonde,Legally Blonde,"The video shows a lively party scene with people playing foosball and socializing indoors, while a woman in a distinctive outfit approaches a house entrance, creating a mood of excitement and surprise.",2410.1000976563,2426.2571654969447,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Family and Relationships"",""Attractions""]","[""Bars & Restaurants""]",[],[],"[""Joy"",""Anticipation"",""Surprise"",""Trust""]",[],"[""Swimwear or Underwear"",""Non-Explicit Nudity of Intimate parts and Kissing""]",detected,,,,,,,,,,,2026-04-22 15:47:15.158947
194dc763-6bf4-4b70-88da-a5e6e924d202,358573,MOVIE,Legally Blonde,Legally Blonde,"Two women sit in a car, one encouraging the other with supportive words; the mood is hopeful and positive, set in an urban outdoor environment.",2698.362332032427,2705.1190820291695,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Style & Fashion""]",[],[],[],"[""Joy"",""Anticipation""]",[],[],,,,,,,,,,,,2026-04-22 15:47:15.158947
8ea66102-3877-4ffa-a28b-4842adbe3f0c,358573,MOVIE,Legally Blonde,Legally Blonde,"Two well-dressed individuals arrive by car at a spa named Golden Springs, engaging in light conversation with a relaxed and curious mood as they prepare to meet someone inside.",3759.7977065206987,3778.1493731785176,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Food & Drink"",""Travel""]",[],[],[],"[""Anticipation"",""Joy""]",[],[],,,,,,,,,,,,2026-04-22 15:47:15.158947
b17f3b45-bc69-4d39-a433-78f90d41c7c1,358573,MOVIE,Legally Blonde,Legally Blonde,"The clip shows a tense conversation between a man and a young woman by a pool and later in an office setting, discussing her academic achievements and major in fashion merchandising, highlighting conflict and disappointment about career expectations.",818.4009162721077,838.2123745958897,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Style & Fashion"",""Careers""]","[""Fashion Trends"",""Career Advice""]",[],[],"[""Sadness""]",[],"[""Alcohol"",""Swimwear or Underwear""]",detected,,,,detected,,,,,,,2026-04-22 15:47:15.158947
4b59dcf5-3313-4ad5-8fbd-c0c4ec3c56ca,358573,MOVIE,Legally Blonde,Legally Blonde,"The video clip shows the opening credits of the movie 'Legally Blonde' with a bright, warm background and a cheerful song playing, creating a positive and hopeful mood.",10.92758332806504,35.493791649554765,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Entertainment""]","[""Movies"",""Music""]",[],[],"[""Joy"",""Anticipation""]",[],[],,,,,,,,,,,,2026-04-22 15:47:15.158947
ff18cac7-4461-4ad4-b049-45ffa227da0c,358573,MOVIE,Legally Blonde,Legally Blonde,"The clip shows a person typing on a laptop surrounded by books, followed by a group of college students outside a stone building, some holding coffee and books, suggesting a campus setting with a focused and determined atmosphere.",2583.1222070879853,2599.3050404135165,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Education""]","[""Homework and Study"",""College Education""]","[""College Planning""]",[],"[""Anticipation"",""Joy""]","[""Reese Witherspoon"",""Selma Blair"",""Matthew Davis""]",[],,,,,,,,,,,,2026-04-22 15:47:15.158947
b94880f7-b123-468c-b26f-736621723339,358573,MOVIE,Legally Blonde,Legally Blonde,"The clip shows a classroom setting where students engage in a legal or academic discussion, with a focus on a female student speaking and others listening attentively, creating a mood of intellectual curiosity and respectful interaction.",2158.9067489591703,2179.6774989491564,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Education""]","[""College Education""]","[""Postgraduate Education""]","[""Drama""]","[""Anticipation"",""Trust""]","[""Selma Blair"",""Reese Witherspoon"",""Matthew Davis""]",[],,,,,,,,,,,,2026-04-22 15:47:15.158947
825449c2-783c-41c7-8f6f-5849de8ddd16,358573,MOVIE,Legally Blonde,Legally Blonde,"A group of young people are gathered in a park where a casual football game is taking place; a woman dressed stylishly with a small dog watches from a lounge chair, while the men engage playfully, creating a lively and friendly outdoor atmosphere.",2197.9040406070358,2219.133582263468,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Healthy Living"",""Attractions""]","[""Outdoor Activities"",""Fitness and Exercise""]",[],[],"[""Joy"",""Trust"",""Anticipation""]","[""Matthew Davis"",""Reese Witherspoon""]","[""Non-Explicit Nudity of Intimate parts and Kissing""]",detected,,,,,,,,,,,2026-04-22 15:47:15.158947
e54cdb82-85f0-4d60-8fe9-05280abe47ca,358573,MOVIE,Legally Blonde,Legally Blonde,"A group of young adults sit in a circle on a grassy area, likely on a college campus, engaging in a conversation where each person shares about themselves, creating a calm and open social atmosphere.",1334.833499356464,1342.7163743526635,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Education"",""Family and Relationships""]",[],[],[],"[""Anticipation"",""Joy"",""Trust""]","[""Reese Witherspoon""]",[],,,,,,,,,,,,2026-04-22 15:47:15.158947
01d86133-7c56-41e2-ace5-a36a1853f8dc,358573,MOVIE,Legally Blonde,Legally Blonde,"The video shows a tense courtroom scene where a woman in pink is questioned about a gunshot, with a judge presiding and other individuals present, creating an atmosphere of legal scrutiny and emotional tension.",5015.802455915166,5038.366664237622,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Family and Relationships"",""Education"",""Crime""]","[""College Education""]","[""Postgraduate Education""]",[],"[""Anticipation"",""Trust""]","[""Victor Garber"",""Luke Wilson"",""Reese Witherspoon""]","[""Violence""]",,,,,,,,,,,,2026-04-22 15:47:15.158947
840d66ef-d547-44c8-b238-9722d012091c,358573,MOVIE,Legally Blonde,Legally Blonde,"The clip shows a tense yet somewhat humorous exchange between two adults outdoors, with a third person appearing frustrated and determined, set in a casual, possibly urban environment.",2799.963831983444,2810.307498645124,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance",[],[],[],"[""Drama""]","[""Joy""]",[],"[""Harassment""]",,,,,,,,,,,,2026-04-22 15:47:15.158947
3fa18125-356b-4850-9a71-53ceff9db217,358573,MOVIE,Legally Blonde,Legally Blonde,"The video depicts students studying in a salon setting with hair dryers, a classroom lecture on 'diminished capacity,' and a student actively participating in class, creating a mood of focused learning and engagement.",2658.947957051429,2678.0920820421993,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Careers"",""Hobbies & Interests"",""Education""]","[""Content Production""]",[],[],"[""Joy"",""Anticipation"",""Trust""]","[""Matthew Davis"",""Selma Blair"",""Reese Witherspoon""]","[""Violence""]",,,,,,,,,,,,2026-04-22 15:47:15.158947
d7c22f48-3530-4b94-b716-c6dd8fe16315,358573,MOVIE,Legally Blonde,Legally Blonde,"Two young women are in a brightly colored room discussing the LSAT exam and college plans, with one expressing excitement about going to Harvard while surrounded by study materials.",898.8145829000061,916.540624558127,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Careers"",""Education""]","[""Career Advice""]",[],[],"[""Surprise"",""Anticipation"",""Joy""]",[],"[""Non-Explicit Nudity of Intimate parts and Kissing""]",detected,,,,,,,,,,,2026-04-22 15:47:15.158947
7277179c-43ff-4246-8ee2-ebd80e3b2ed7,358573,MOVIE,Legally Blonde,Legally Blonde,"The clip shows two women, one visiting the other in a prison setting, exchanging supportive conversation about personal care items and wellbeing, with a mood of concern and relief in a confined environment.",3493.4899983157547,3519.557706636521,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Style & Fashion"",""Food & Drink"",""Entertainment""]","[""Television""]",[],[],"[""Trust"",""Joy"",""Anticipation""]","[""Reese Witherspoon""]",[],,,,,,,,,,,,2026-04-22 15:47:15.158947
9820b4c8-2e08-4e34-b00b-1ae0a0daeda1,358573,MOVIE,Legally Blonde,Legally Blonde,"Two women are having a conversation in a salon setting where one expresses frustration and disappointment about her efforts to get into law school, including studying hard and creating an admissions video.",1938.1028323989553,1958.247957389243,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Careers"",""Law""]",[],[],[],"[""Sadness""]","[""Reese Witherspoon"",""Jennifer Coolidge""]",[],,,,,,,,,,,,2026-04-22 15:47:15.158947
a971ac42-3d92-49c5-bf78-5acf04c3481e,358573,MOVIE,Legally Blonde,Legally Blonde,"The clip shows a tense conversation between characters in an office setting discussing a colleague quitting due to inappropriate behavior, with emotions of regret and frustration evident.",4759.6715810386495,4779.191081029239,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Family and Relationships"",""Entertainment""]","[""Television""]",[],[],"[""Sadness""]",[],"[""Harassment""]",,,,,,,,,,,,2026-04-22 15:47:15.158947
c488c817-4d66-4529-9380-047006f07b04,358573,MOVIE,Legally Blonde,Legally Blonde,"The clip shows a group of young women conversing in a home or dorm hallway about an upcoming costume party, with a relaxed and friendly mood, including a woman holding a small dog.",2376.874498854086,2399.146748843348,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Attractions"",""Family and Relationships""]",[],[],[],"[""Joy"",""Anticipation"",""Trust""]","[""Reese Witherspoon"",""Selma Blair""]",[],,,,,,,,,,,,2026-04-22 15:47:15.158947
e6bfd10b-2a41-4ffb-85ad-b6874d0b9c8f,358573,MOVIE,Legally Blonde,Legally Blonde,"The clip shows a classroom scene where a teacher is engaging students in a discussion, with students attentively listening and responding, creating a focused and educational atmosphere.",1579.6197075717835,1599.139207562373,gpt-4.1-mini,True,PG_13,358573,358573,Comedy,"shiny,Comedy,Romance","[""Education""]",[],[],[],"[""Anticipation"",""Joy""]",[],[],,,,,,,,,,,,2026-04-22 15:47:15.158947
